SCATS_Number	SCATS Neighbours	NB_LATITUDE	NB_LONGITUDE	V00	Location
4063	4057 4034 2200 3127	-37.81429	145.07951	48	WHITEHORSE_RD W OF BALWYN_RD
4063	4057 4034 2200 3127	-37.81429	145.07951	38	WHITEHORSE_RD W OF BALWYN_RD
4063	4057 4034 2200 3127	-37.81429	145.07951	15	WHITEHORSE_RD W OF BALWYN_RD
4063	4057 4034 2200 3127	-37.81429	145.07951	22	WHITEHORSE_RD W OF BALWYN_RD
4262	4263 3001	-37.82155	145.01503	121	BRIDGE_RD SW of BURWOOD_RD
4262	4263 3001	-37.82155	145.01503	38	BRIDGE_RD SW of BURWOOD_RD
4262	4263 3001	-37.82155	145.01503	24	BRIDGE_RD SW of BURWOOD_RD
4262	4263 3001	-37.82155	145.01503	51	BRIDGE_RD SW of BURWOOD_RD
4262	4263 3001	-37.82155	145.01503	60	BRIDGE_RD SW of BURWOOD_RD
4262	4263 3001	-37.82155	145.01503	80	BRIDGE_RD SW of BURWOOD_RD
4262	4263 3001	-37.82155	145.01503	116	BRIDGE_RD SW of BURWOOD_RD
4262	4263 3001	-37.82155	145.01503	132	BRIDGE_RD SW of BURWOOD_RD
4262	4263 3001	-37.82155	145.01503	39	BRIDGE_RD SW of BURWOOD_RD
4262	4263 3001	-37.82155	145.01503	40	BRIDGE_RD SW of BURWOOD_RD
4262	4263 3001	-37.82155	145.01503	52	BRIDGE_RD SW of BURWOOD_RD
4262	4263 3001	-37.82155	145.01503	52	BRIDGE_RD SW of BURWOOD_RD
4262	4263 3001	-37.82155	145.01503	55	BRIDGE_RD SW of BURWOOD_RD
4262	4263 3001	-37.82155	145.01503	123	BRIDGE_RD SW of BURWOOD_RD
4262	4263 3001	-37.82155	145.01503	123	BRIDGE_RD SW of BURWOOD_RD
4262	4263 3001	-37.82155	145.01503	50	BRIDGE_RD SW of BURWOOD_RD
4262	4263 3001	-37.82155	145.01503	55	BRIDGE_RD SW of BURWOOD_RD
4262	4263 3001	-37.82155	145.01503	55	BRIDGE_RD SW of BURWOOD_RD
4262	4263 3001	-37.82155	145.01503	62	BRIDGE_RD SW of BURWOOD_RD
4262	4263 3001	-37.82155	145.01503	58	BRIDGE_RD SW of BURWOOD_RD
4262	4263 3001	-37.82155	145.01503	110	BRIDGE_RD SW of BURWOOD_RD
4262	4263 3001	-37.82155	145.01503	110	BRIDGE_RD SW of BURWOOD_RD
4262	4263 3001	-37.82155	145.01503	61	BRIDGE_RD SW of BURWOOD_RD
4262	4263 3001	-37.82155	145.01503	141	BRIDGE_RD SW of BURWOOD_RD
4262	4263 3001	-37.82155	145.01503	54	BRIDGE_RD SW of BURWOOD_RD
4262	4263 3001	-37.82155	145.01503	29	BRIDGE_RD SW of BURWOOD_RD
4263	3002 4262 4264	-37.8228462	145.0251292	40	POWER_ST N of BURWOOD_RD
4263	3002 4262 4264	-37.8228462	145.0251292	18	POWER_ST N of BURWOOD_RD
4263	3002 4262 4264	-37.8228462	145.0251292	13	POWER_ST N of BURWOOD_RD
4263	3002 4262 4264	-37.8228462	145.0251292	13	POWER_ST N of BURWOOD_RD
4263	3002 4262 4264	-37.8228462	145.0251292	18	POWER_ST N of BURWOOD_RD
4263	3002 4262 4264	-37.8228462	145.0251292	32	POWER_ST N of BURWOOD_RD
4263	3002 4262 4264	-37.8228462	145.0251292	48	POWER_ST N of BURWOOD_RD
4263	3002 4262 4264	-37.8228462	145.0251292	70	POWER_ST N of BURWOOD_RD
4263	3002 4262 4264	-37.8228462	145.0251292	14	POWER_ST N of BURWOOD_RD
4263	3002 4262 4264	-37.8228462	145.0251292	20	POWER_ST N of BURWOOD_RD
4263	3002 4262 4264	-37.8228462	145.0251292	15	POWER_ST N of BURWOOD_RD
4263	3002 4262 4264	-37.8228462	145.0251292	18	POWER_ST N of BURWOOD_RD
4263	3002 4262 4264	-37.8228462	145.0251292	19	POWER_ST N of BURWOOD_RD
4263	3002 4262 4264	-37.8228462	145.0251292	49	POWER_ST N of BURWOOD_RD
4263	3002 4262 4264	-37.8228462	145.0251292	74	POWER_ST N of BURWOOD_RD
4263	3002 4262 4264	-37.8228462	145.0251292	20	POWER_ST N of BURWOOD_RD
4263	3002 4262 4264	-37.8228462	145.0251292	13	POWER_ST N of BURWOOD_RD
4263	3002 4262 4264	-37.8228462	145.0251292	27	POWER_ST N of BURWOOD_RD
4263	3002 4262 4264	-37.8228462	145.0251292	25	POWER_ST N of BURWOOD_RD
4263	3002 4262 4264	-37.8228462	145.0251292	29	POWER_ST N of BURWOOD_RD
4263	3002 4262 4264	-37.8228462	145.0251292	40	POWER_ST N of BURWOOD_RD
4263	3002 4262 4264	-37.8228462	145.0251292	51	POWER_ST N of BURWOOD_RD
4263	3002 4262 4264	-37.8228462	145.0251292	14	POWER_ST N of BURWOOD_RD
4263	3002 4262 4264	-37.8228462	145.0251292	69	POWER_ST N of BURWOOD_RD
4263	3002 4262 4264	-37.8228462	145.0251292	12	POWER_ST N of BURWOOD_RD
4263	3002 4262 4264	-37.8228462	145.0251292	17	POWER_ST N of BURWOOD_RD
4263	3002 4262 4264	-37.82313	145.02565	84	BURWOOD_RD E of POWER_ST
4263	3002 4262 4264	-37.82313	145.02565	26	BURWOOD_RD E of POWER_ST
4263	3002 4262 4264	-37.82313	145.02565	15	BURWOOD_RD E of POWER_ST
4263	3002 4262 4264	-37.82313	145.02565	41	BURWOOD_RD E of POWER_ST
4263	3002 4262 4264	-37.82313	145.02565	30	BURWOOD_RD E of POWER_ST
4263	3002 4262 4264	-37.82313	145.02565	47	BURWOOD_RD E of POWER_ST
4263	3002 4262 4264	-37.82313	145.02565	60	BURWOOD_RD E of POWER_ST
4263	3002 4262 4264	-37.82313	145.02565	103	BURWOOD_RD E of POWER_ST
4263	3002 4262 4264	-37.82313	145.02565	20	BURWOOD_RD E of POWER_ST
4263	3002 4262 4264	-37.82313	145.02565	28	BURWOOD_RD E of POWER_ST
4263	3002 4262 4264	-37.82313	145.02565	31	BURWOOD_RD E of POWER_ST
4263	3002 4262 4264	-37.82313	145.02565	21	BURWOOD_RD E of POWER_ST
4263	3002 4262 4264	-37.82313	145.02565	61	BURWOOD_RD E of POWER_ST
4263	3002 4262 4264	-37.82313	145.02565	70	BURWOOD_RD E of POWER_ST
4263	3002 4262 4264	-37.82313	145.02565	80	BURWOOD_RD E of POWER_ST
4263	3002 4262 4264	-37.82313	145.02565	33	BURWOOD_RD E of POWER_ST
4263	3002 4262 4264	-37.82313	145.02565	32	BURWOOD_RD E of POWER_ST
4263	3002 4262 4264	-37.82313	145.02565	43	BURWOOD_RD E of POWER_ST
4263	3002 4262 4264	-37.82313	145.02565	36	BURWOOD_RD E of POWER_ST
4263	3002 4262 4264	-37.82313	145.02565	43	BURWOOD_RD E of POWER_ST
4263	3002 4262 4264	-37.82313	145.02565	79	BURWOOD_RD E of POWER_ST
4263	3002 4262 4264	-37.82313	145.02565	92	BURWOOD_RD E of POWER_ST
4263	3002 4262 4264	-37.82313	145.02565	30	BURWOOD_RD E of POWER_ST
4263	3002 4262 4264	-37.82313	145.02565	70	BURWOOD_RD E of POWER_ST
4263	3002 4262 4264	-37.82313	145.02565	34	BURWOOD_RD E of POWER_ST
4263	3002 4262 4264	-37.82313	145.02565	29	BURWOOD_RD E of POWER_ST
4263	3002 4262 4264	-37.8232985	145.0250328	75	POWER_ST S of BURWOOD_RD
4263	3002 4262 4264	-37.8232985	145.0250328	18	POWER_ST S of BURWOOD_RD
4263	3002 4262 4264	-37.8232985	145.0250328	23	POWER_ST S of BURWOOD_RD
4263	3002 4262 4264	-37.8232985	145.0250328	31	POWER_ST S of BURWOOD_RD
4263	3002 4262 4264	-37.8232985	145.0250328	31	POWER_ST S of BURWOOD_RD
4263	3002 4262 4264	-37.8232985	145.0250328	29	POWER_ST S of BURWOOD_RD
4263	3002 4262 4264	-37.8232985	145.0250328	58	POWER_ST S of BURWOOD_RD
4263	3002 4262 4264	-37.8232985	145.0250328	94	POWER_ST S of BURWOOD_RD
4263	3002 4262 4264	-37.8232985	145.0250328	27	POWER_ST S of BURWOOD_RD
4263	3002 4262 4264	-37.8232985	145.0250328	22	POWER_ST S of BURWOOD_RD
4263	3002 4262 4264	-37.8232985	145.0250328	38	POWER_ST S of BURWOOD_RD
4263	3002 4262 4264	-37.8232985	145.0250328	25	POWER_ST S of BURWOOD_RD
4263	3002 4262 4264	-37.8232985	145.0250328	39	POWER_ST S of BURWOOD_RD
4263	3002 4262 4264	-37.8232985	145.0250328	70	POWER_ST S of BURWOOD_RD
4263	3002 4262 4264	-37.8232985	145.0250328	83	POWER_ST S of BURWOOD_RD
4263	3002 4262 4264	-37.8232985	145.0250328	26	POWER_ST S of BURWOOD_RD
4263	3002 4262 4264	-37.8232985	145.0250328	23	POWER_ST S of BURWOOD_RD
4263	3002 4262 4264	-37.8232985	145.0250328	54	POWER_ST S of BURWOOD_RD
4263	3002 4262 4264	-37.8232985	145.0250328	46	POWER_ST S of BURWOOD_RD
4263	3002 4262 4264	-37.8232985	145.0250328	42	POWER_ST S of BURWOOD_RD
4263	3002 4262 4264	-37.8232985	145.0250328	74	POWER_ST S of BURWOOD_RD
4263	3002 4262 4264	-37.8232985	145.0250328	99	POWER_ST S of BURWOOD_RD
4263	3002 4262 4264	-37.8232985	145.0250328	23	POWER_ST S of BURWOOD_RD
4263	3002 4262 4264	-37.8232985	145.0250328	94	POWER_ST S of BURWOOD_RD
4263	3002 4262 4264	-37.8232985	145.0250328	25	POWER_ST S of BURWOOD_RD
4263	3002 4262 4264	-37.8232985	145.0250328	22	POWER_ST S of BURWOOD_RD
4263	3002 4262 4264	-37.82295	145.02402	83	BURWOOD_RD W of POWER_ST
4263	3002 4262 4264	-37.82295	145.02402	36	BURWOOD_RD W of POWER_ST
4263	3002 4262 4264	-37.82295	145.02402	18	BURWOOD_RD W of POWER_ST
4263	3002 4262 4264	-37.82295	145.02402	47	BURWOOD_RD W of POWER_ST
4263	3002 4262 4264	-37.82295	145.02402	40	BURWOOD_RD W of POWER_ST
4263	3002 4262 4264	-37.82295	145.02402	60	BURWOOD_RD W of POWER_ST
4263	3002 4262 4264	-37.82295	145.02402	78	BURWOOD_RD W of POWER_ST
4263	3002 4262 4264	-37.82295	145.02402	87	BURWOOD_RD W of POWER_ST
4263	3002 4262 4264	-37.82295	145.02402	34	BURWOOD_RD W of POWER_ST
4263	3002 4262 4264	-37.82295	145.02402	23	BURWOOD_RD W of POWER_ST
4263	3002 4262 4264	-37.82295	145.02402	31	BURWOOD_RD W of POWER_ST
4263	3002 4262 4264	-37.82295	145.02402	35	BURWOOD_RD W of POWER_ST
4263	3002 4262 4264	-37.82295	145.02402	38	BURWOOD_RD W of POWER_ST
4263	3002 4262 4264	-37.82295	145.02402	83	BURWOOD_RD W of POWER_ST
4263	3002 4262 4264	-37.82295	145.02402	81	BURWOOD_RD W of POWER_ST
4263	3002 4262 4264	-37.82295	145.02402	33	BURWOOD_RD W of POWER_ST
4263	3002 4262 4264	-37.82295	145.02402	37	BURWOOD_RD W of POWER_ST
4263	3002 4262 4264	-37.82295	145.02402	37	BURWOOD_RD W of POWER_ST
4263	3002 4262 4264	-37.82295	145.02402	40	BURWOOD_RD W of POWER_ST
4263	3002 4262 4264	-37.82295	145.02402	46	BURWOOD_RD W of POWER_ST
4263	3002 4262 4264	-37.82295	145.02402	71	BURWOOD_RD W of POWER_ST
4263	3002 4262 4264	-37.82295	145.02402	79	BURWOOD_RD W of POWER_ST
4263	3002 4262 4264	-37.82295	145.02402	37	BURWOOD_RD W of POWER_ST
4263	3002 4262 4264	-37.82295	145.02402	76	BURWOOD_RD W of POWER_ST
4263	3002 4262 4264	-37.82295	145.02402	34	BURWOOD_RD W of POWER_ST
4263	3002 4262 4264	-37.82295	145.02402	24	BURWOOD_RD W of POWER_ST
4264	4324 4263 4266 4270	-37.82389	145.03409	51	GLENFERRIE_RD N of BURWOOD_RD
4264	4324 4263 4266 4270	-37.82389	145.03409	25	GLENFERRIE_RD N of BURWOOD_RD
4264	4324 4263 4266 4270	-37.82389	145.03409	18	GLENFERRIE_RD N of BURWOOD_RD
4264	4324 4263 4266 4270	-37.82389	145.03409	35	GLENFERRIE_RD N of BURWOOD_RD
4264	4324 4263 4266 4270	-37.82389	145.03409	30	GLENFERRIE_RD N of BURWOOD_RD
4264	4324 4263 4266 4270	-37.82389	145.03409	36	GLENFERRIE_RD N of BURWOOD_RD
4264	4324 4263 4266 4270	-37.82389	145.03409	42	GLENFERRIE_RD N of BURWOOD_RD
4264	4324 4263 4266 4270	-37.82389	145.03409	55	GLENFERRIE_RD N of BURWOOD_RD
4264	4324 4263 4266 4270	-37.82389	145.03409	17	GLENFERRIE_RD N of BURWOOD_RD
4264	4324 4263 4266 4270	-37.82389	145.03409	13	GLENFERRIE_RD N of BURWOOD_RD
4264	4324 4263 4266 4270	-37.82389	145.03409	33	GLENFERRIE_RD N of BURWOOD_RD
4264	4324 4263 4266 4270	-37.82389	145.03409	34	GLENFERRIE_RD N of BURWOOD_RD
4264	4324 4263 4266 4270	-37.82389	145.03409	35	GLENFERRIE_RD N of BURWOOD_RD
4264	4324 4263 4266 4270	-37.82389	145.03409	47	GLENFERRIE_RD N of BURWOOD_RD
4264	4324 4263 4266 4270	-37.82389	145.03409	52	GLENFERRIE_RD N of BURWOOD_RD
4264	4324 4263 4266 4270	-37.82389	145.03409	22	GLENFERRIE_RD N of BURWOOD_RD
4264	4324 4263 4266 4270	-37.82389	145.03409	22	GLENFERRIE_RD N of BURWOOD_RD
4264	4324 4263 4266 4270	-37.82389	145.03409	60	GLENFERRIE_RD N of BURWOOD_RD
4264	4324 4263 4266 4270	-37.82389	145.03409	33	GLENFERRIE_RD N of BURWOOD_RD
4264	4324 4263 4266 4270	-37.82389	145.03409	38	GLENFERRIE_RD N of BURWOOD_RD
4264	4324 4263 4266 4270	-37.82389	145.03409	55	GLENFERRIE_RD N of BURWOOD_RD
4264	4324 4263 4266 4270	-37.82389	145.03409	68	GLENFERRIE_RD N of BURWOOD_RD
4264	4324 4263 4266 4270	-37.82389	145.03409	17	GLENFERRIE_RD N of BURWOOD_RD
4264	4324 4263 4266 4270	-37.82389	145.03409	20	GLENFERRIE_RD N of BURWOOD_RD
4264	4324 4263 4266 4270	-37.82389	145.03409	43	GLENFERRIE_RD N of BURWOOD_RD
4264	4324 4263 4266 4270	-37.82389	145.03409	27	GLENFERRIE_RD N of BURWOOD_RD
4264	4324 4263 4266 4270	-37.82389	145.03409	35	GLENFERRIE_RD N of BURWOOD_RD
4264	4324 4263 4266 4270	-37.82389	145.03409	58	GLENFERRIE_RD N of BURWOOD_RD
4264	4324 4263 4266 4270	-37.82389	145.03409	59	GLENFERRIE_RD N of BURWOOD_RD
4264	4324 4263 4266 4270	-37.82389	145.03409	20	GLENFERRIE_RD N of BURWOOD_RD
4264	4324 4263 4266 4270	-37.82389	145.03409	24	GLENFERRIE_RD N of BURWOOD_RD
4264	4324 4263 4266 4270	-37.82416	145.03445	73	BURWOOD_RD E of GLENFERRIE_RD
4264	4324 4263 4266 4270	-37.82416	145.03445	30	BURWOOD_RD E of GLENFERRIE_RD
4264	4324 4263 4266 4270	-37.82416	145.03445	16	BURWOOD_RD E of GLENFERRIE_RD
4264	4324 4263 4266 4270	-37.82416	145.03445	33	BURWOOD_RD E of GLENFERRIE_RD
4264	4324 4263 4266 4270	-37.82416	145.03445	28	BURWOOD_RD E of GLENFERRIE_RD
4264	4324 4263 4266 4270	-37.82416	145.03445	51	BURWOOD_RD E of GLENFERRIE_RD
4264	4324 4263 4266 4270	-37.82416	145.03445	53	BURWOOD_RD E of GLENFERRIE_RD
4264	4324 4263 4266 4270	-37.82416	145.03445	99	BURWOOD_RD E of GLENFERRIE_RD
4264	4324 4263 4266 4270	-37.82416	145.03445	16	BURWOOD_RD E of GLENFERRIE_RD
4264	4324 4263 4266 4270	-37.82416	145.03445	21	BURWOOD_RD E of GLENFERRIE_RD
4264	4324 4263 4266 4270	-37.82416	145.03445	32	BURWOOD_RD E of GLENFERRIE_RD
4264	4324 4263 4266 4270	-37.82416	145.03445	28	BURWOOD_RD E of GLENFERRIE_RD
4264	4324 4263 4266 4270	-37.82416	145.03445	55	BURWOOD_RD E of GLENFERRIE_RD
4264	4324 4263 4266 4270	-37.82416	145.03445	74	BURWOOD_RD E of GLENFERRIE_RD
4264	4324 4263 4266 4270	-37.82416	145.03445	73	BURWOOD_RD E of GLENFERRIE_RD
4264	4324 4263 4266 4270	-37.82416	145.03445	26	BURWOOD_RD E of GLENFERRIE_RD
4264	4324 4263 4266 4270	-37.82416	145.03445	40	BURWOOD_RD E of GLENFERRIE_RD
4264	4324 4263 4266 4270	-37.82416	145.03445	57	BURWOOD_RD E of GLENFERRIE_RD
4264	4324 4263 4266 4270	-37.82416	145.03445	35	BURWOOD_RD E of GLENFERRIE_RD
4264	4324 4263 4266 4270	-37.82416	145.03445	50	BURWOOD_RD E of GLENFERRIE_RD
4264	4324 4263 4266 4270	-37.82416	145.03445	89	BURWOOD_RD E of GLENFERRIE_RD
4264	4324 4263 4266 4270	-37.82416	145.03445	93	BURWOOD_RD E of GLENFERRIE_RD
4264	4324 4263 4266 4270	-37.82416	145.03445	24	BURWOOD_RD E of GLENFERRIE_RD
4264	4324 4263 4266 4270	-37.82416	145.03445	25	BURWOOD_RD E of GLENFERRIE_RD
4264	4324 4263 4266 4270	-37.82416	145.03445	42	BURWOOD_RD E of GLENFERRIE_RD
4264	4324 4263 4266 4270	-37.82416	145.03445	30	BURWOOD_RD E of GLENFERRIE_RD
4264	4324 4263 4266 4270	-37.82416	145.03445	44	BURWOOD_RD E of GLENFERRIE_RD
4264	4324 4263 4266 4270	-37.82416	145.03445	90	BURWOOD_RD E of GLENFERRIE_RD
4264	4324 4263 4266 4270	-37.82416	145.03445	93	BURWOOD_RD E of GLENFERRIE_RD
4264	4324 4263 4266 4270	-37.82416	145.03445	36	BURWOOD_RD E of GLENFERRIE_RD
4264	4324 4263 4266 4270	-37.82416	145.03445	27	BURWOOD_RD E of GLENFERRIE_RD
4264	4324 4263 4266 4270	-37.82441	145.03399	61	GLENFERRIE_RD S of BURWOOD_RD
4264	4324 4263 4266 4270	-37.82441	145.03399	17	GLENFERRIE_RD S of BURWOOD_RD
4264	4324 4263 4266 4270	-37.82441	145.03399	19	GLENFERRIE_RD S of BURWOOD_RD
4264	4324 4263 4266 4270	-37.82441	145.03399	34	GLENFERRIE_RD S of BURWOOD_RD
4264	4324 4263 4266 4270	-37.82441	145.03399	25	GLENFERRIE_RD S of BURWOOD_RD
4264	4324 4263 4266 4270	-37.82441	145.03399	41	GLENFERRIE_RD S of BURWOOD_RD
4264	4324 4263 4266 4270	-37.82441	145.03399	63	GLENFERRIE_RD S of BURWOOD_RD
4264	4324 4263 4266 4270	-37.82441	145.03399	68	GLENFERRIE_RD S of BURWOOD_RD
4264	4324 4263 4266 4270	-37.82441	145.03399	17	GLENFERRIE_RD S of BURWOOD_RD
4264	4324 4263 4266 4270	-37.82441	145.03399	18	GLENFERRIE_RD S of BURWOOD_RD
4264	4324 4263 4266 4270	-37.82441	145.03399	32	GLENFERRIE_RD S of BURWOOD_RD
4264	4324 4263 4266 4270	-37.82441	145.03399	34	GLENFERRIE_RD S of BURWOOD_RD
4264	4324 4263 4266 4270	-37.82441	145.03399	30	GLENFERRIE_RD S of BURWOOD_RD
4264	4324 4263 4266 4270	-37.82441	145.03399	60	GLENFERRIE_RD S of BURWOOD_RD
4264	4324 4263 4266 4270	-37.82441	145.03399	70	GLENFERRIE_RD S of BURWOOD_RD
4264	4324 4263 4266 4270	-37.82441	145.03399	23	GLENFERRIE_RD S of BURWOOD_RD
4264	4324 4263 4266 4270	-37.82441	145.03399	23	GLENFERRIE_RD S of BURWOOD_RD
4264	4324 4263 4266 4270	-37.82441	145.03399	56	GLENFERRIE_RD S of BURWOOD_RD
4264	4324 4263 4266 4270	-37.82441	145.03399	16	GLENFERRIE_RD S of BURWOOD_RD
4264	4324 4263 4266 4270	-37.82441	145.03399	34	GLENFERRIE_RD S of BURWOOD_RD
4264	4324 4263 4266 4270	-37.82441	145.03399	48	GLENFERRIE_RD S of BURWOOD_RD
4264	4324 4263 4266 4270	-37.82441	145.03399	75	GLENFERRIE_RD S of BURWOOD_RD
4264	4324 4263 4266 4270	-37.82405	145.03349	104	BURWOOD_RD W of GLENFERRIE_RD
4264	4324 4263 4266 4270	-37.82405	145.03349	31	BURWOOD_RD W of GLENFERRIE_RD
4264	4324 4263 4266 4270	-37.82405	145.03349	19	BURWOOD_RD W of GLENFERRIE_RD
4264	4324 4263 4266 4270	-37.82405	145.03349	69	BURWOOD_RD W of GLENFERRIE_RD
4264	4324 4263 4266 4270	-37.82405	145.03349	47	BURWOOD_RD W of GLENFERRIE_RD
4264	4324 4263 4266 4270	-37.82405	145.03349	77	BURWOOD_RD W of GLENFERRIE_RD
4264	4324 4263 4266 4270	-37.82405	145.03349	106	BURWOOD_RD W of GLENFERRIE_RD
4264	4324 4263 4266 4270	-37.82405	145.03349	116	BURWOOD_RD W of GLENFERRIE_RD
4264	4324 4263 4266 4270	-37.82405	145.03349	34	BURWOOD_RD W of GLENFERRIE_RD
4264	4324 4263 4266 4270	-37.82405	145.03349	29	BURWOOD_RD W of GLENFERRIE_RD
4264	4324 4263 4266 4270	-37.82405	145.03349	46	BURWOOD_RD W of GLENFERRIE_RD
4264	4324 4263 4266 4270	-37.82405	145.03349	41	BURWOOD_RD W of GLENFERRIE_RD
4264	4324 4263 4266 4270	-37.82405	145.03349	57	BURWOOD_RD W of GLENFERRIE_RD
4264	4324 4263 4266 4270	-37.82405	145.03349	117	BURWOOD_RD W of GLENFERRIE_RD
4264	4324 4263 4266 4270	-37.82405	145.03349	111	BURWOOD_RD W of GLENFERRIE_RD
4264	4324 4263 4266 4270	-37.82405	145.03349	28	BURWOOD_RD W of GLENFERRIE_RD
4264	4324 4263 4266 4270	-37.82405	145.03349	37	BURWOOD_RD W of GLENFERRIE_RD
4264	4324 4263 4266 4270	-37.82405	145.03349	79	BURWOOD_RD W of GLENFERRIE_RD
4264	4324 4263 4266 4270	-37.82405	145.03349	52	BURWOOD_RD W of GLENFERRIE_RD
4264	4324 4263 4266 4270	-37.82405	145.03349	53	BURWOOD_RD W of GLENFERRIE_RD
4264	4324 4263 4266 4270	-37.82405	145.03349	100	BURWOOD_RD W of GLENFERRIE_RD
4264	4324 4263 4266 4270	-37.82405	145.03349	115	BURWOOD_RD W of GLENFERRIE_RD
4264	4324 4263 4266 4270	-37.82405	145.03349	32	BURWOOD_RD W of GLENFERRIE_RD
4264	4324 4263 4266 4270	-37.82405	145.03349	24	BURWOOD_RD W of GLENFERRIE_RD
4264	4324 4263 4266 4270	-37.82405	145.03349	56	BURWOOD_RD W of GLENFERRIE_RD
4264	4324 4263 4266 4270	-37.82405	145.03349	32	BURWOOD_RD W of GLENFERRIE_RD
4264	4324 4263 4266 4270	-37.82405	145.03349	54	BURWOOD_RD W of GLENFERRIE_RD
4264	4324 4263 4266 4270	-37.82405	145.03349	121	BURWOOD_RD W of GLENFERRIE_RD
4264	4324 4263 4266 4270	-37.82405	145.03349	111	BURWOOD_RD W of GLENFERRIE_RD
4264	4324 4263 4266 4270	-37.82405	145.03349	23	BURWOOD_RD W of GLENFERRIE_RD
4264	4324 4263 4266 4270	-37.82405	145.03349	33	BURWOOD_RD W of GLENFERRIE_RD
4266	4040 4264	0	0	44	AUBURN_RD N of BURWOOD_RD
4266	4040 4264	0	0	25	AUBURN_RD N of BURWOOD_RD
4266	4040 4264	0	0	11	AUBURN_RD N of BURWOOD_RD
4266	4040 4264	0	0	28	AUBURN_RD N of BURWOOD_RD
4266	4040 4264	0	0	17	AUBURN_RD N of BURWOOD_RD
4266	4040 4264	0	0	22	AUBURN_RD N of BURWOOD_RD
4266	4040 4264	0	0	48	AUBURN_RD N of BURWOOD_RD
4266	4040 4264	0	0	55	AUBURN_RD N of BURWOOD_RD
4266	4040 4264	0	0	13	AUBURN_RD N of BURWOOD_RD
4266	4040 4264	0	0	14	AUBURN_RD N of BURWOOD_RD
4266	4040 4264	0	0	24	AUBURN_RD N of BURWOOD_RD
4266	4040 4264	0	0	24	AUBURN_RD N of BURWOOD_RD
4266	4040 4264	0	0	17	AUBURN_RD N of BURWOOD_RD
4266	4040 4264	0	0	50	AUBURN_RD N of BURWOOD_RD
4266	4040 4264	0	0	49	AUBURN_RD N of BURWOOD_RD
4266	4040 4264	0	0	18	AUBURN_RD N of BURWOOD_RD
4266	4040 4264	0	0	15	AUBURN_RD N of BURWOOD_RD
4266	4040 4264	0	0	26	AUBURN_RD N of BURWOOD_RD
4266	4040 4264	0	0	27	AUBURN_RD N of BURWOOD_RD
4266	4040 4264	0	0	26	AUBURN_RD N of BURWOOD_RD
4266	4040 4264	0	0	49	AUBURN_RD N of BURWOOD_RD
4266	4040 4264	0	0	58	AUBURN_RD N of BURWOOD_RD
4266	4040 4264	0	0	25	AUBURN_RD N of BURWOOD_RD
4266	4040 4264	0	0	16	AUBURN_RD N of BURWOOD_RD
4266	4040 4264	0	0	25	AUBURN_RD N of BURWOOD_RD
4266	4040 4264	0	0	16	AUBURN_RD N of BURWOOD_RD
4266	4040 4264	0	0	14	AUBURN_RD N of BURWOOD_RD
4266	4040 4264	0	0	49	AUBURN_RD N of BURWOOD_RD
4266	4040 4264	0	0	55	AUBURN_RD N of BURWOOD_RD
4266	4040 4264	0	0	24	AUBURN_RD N of BURWOOD_RD
4266	4040 4264	0	0	19	AUBURN_RD N of BURWOOD_RD
4266	4040 4264	-37.82529	145.04387	55	BURWOOD_RD E of AUBURN_RD
4266	4040 4264	-37.82529	145.04387	20	BURWOOD_RD E of AUBURN_RD
4266	4040 4264	-37.82529	145.04387	14	BURWOOD_RD E of AUBURN_RD
4266	4040 4264	-37.82529	145.04387	24	BURWOOD_RD E of AUBURN_RD
4266	4040 4264	-37.82529	145.04387	15	BURWOOD_RD E of AUBURN_RD
4266	4040 4264	-37.82529	145.04387	30	BURWOOD_RD E of AUBURN_RD
4266	4040 4264	-37.82529	145.04387	47	BURWOOD_RD E of AUBURN_RD
4266	4040 4264	-37.82529	145.04387	64	BURWOOD_RD E of AUBURN_RD
4266	4040 4264	-37.82529	145.04387	14	BURWOOD_RD E of AUBURN_RD
4266	4040 4264	-37.82529	145.04387	20	BURWOOD_RD E of AUBURN_RD
4266	4040 4264	-37.82529	145.04387	20	BURWOOD_RD E of AUBURN_RD
4266	4040 4264	-37.82529	145.04387	14	BURWOOD_RD E of AUBURN_RD
4266	4040 4264	-37.82529	145.04387	41	BURWOOD_RD E of AUBURN_RD
4266	4040 4264	-37.82529	145.04387	57	BURWOOD_RD E of AUBURN_RD
4266	4040 4264	-37.82529	145.04387	58	BURWOOD_RD E of AUBURN_RD
4266	4040 4264	-37.82529	145.04387	28	BURWOOD_RD E of AUBURN_RD
4266	4040 4264	-37.82529	145.04387	30	BURWOOD_RD E of AUBURN_RD
4266	4040 4264	-37.82529	145.04387	37	BURWOOD_RD E of AUBURN_RD
4266	4040 4264	-37.82529	145.04387	31	BURWOOD_RD E of AUBURN_RD
4266	4040 4264	-37.82529	145.04387	35	BURWOOD_RD E of AUBURN_RD
4266	4040 4264	-37.82529	145.04387	59	BURWOOD_RD E of AUBURN_RD
4266	4040 4264	-37.82529	145.04387	59	BURWOOD_RD E of AUBURN_RD
4266	4040 4264	-37.82529	145.04387	23	BURWOOD_RD E of AUBURN_RD
4266	4040 4264	-37.82529	145.04387	9	BURWOOD_RD E of AUBURN_RD
4266	4040 4264	-37.82529	145.04387	17	BURWOOD_RD E of AUBURN_RD
